module	genome_name	db_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings	pathwise_copy_number	stepwise_copy_number	per_step_copy_numbers
M00377	mitisF0392	mitisF0392	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Pathway modules	Energy metabolism	Carbon fixation	"K00198 (K05299-K15022,K22015+K25123+K25124) K01938 K01491-K01500 K00297-K25007-K25008 K15023 K14138+K00197+K00194"	0.42857142857142855	False	0.42857142857142855	False	NA	No enzymes unique to module	NA	K00297,K01491,K01938	970,58,503	K01938 is present in multiple modules: M00377/M00140/M00618,K01491 is present in multiple modules: M00377/M00140/M00618,K00297 is present in multiple modules: M00377/M00618	0	0	0,0,1,1,1,0,0
M00579	mitisF0392	mitisF0392	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00625,K00925	490,1163	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618	1	1	1,1
M00357	mitisF0392	mitisF0392	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.2	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00625,K00925	490,1163	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618	0	0	1,0,0,0,0
M00346	mitisF0392	mitisF0392	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00600,K01595,K01689	354,231,470	K01595 is present in multiple modules: M00168/M00172/M00171/M00170/M00173/M00374/M00346/M00614,K00600 is present in multiple modules: M00532/M00346/M00140/M00141,K01689 is present in multiple modules: M00001/M00002/M00003/M00346	0	0	1,0,0,0,1,1,0,0,0
M00345	mitisF0392	mitisF0392	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules	Energy metabolism	Methane metabolism	"(((K08093,K13812) K08094),K13831) (K00850,K16370,K21071) K01624"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K00850,K01624	247,886	K00850 is present in multiple modules: M00001/M00345,K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612	0	0	0,1,1
M00344	mitisF0392	mitisF0392	Formaldehyde assimilation, xylulose monophosphate pathway	Pathway modules	Energy metabolism	Methane metabolism	"K17100 K00863 K01624 K03841"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01624	886	K01624 is present in multiple modules: M00001/M00003/M00165/M00167/M00345/M00344/M00611/M00612	0	0	0,0,1,0
M00157	mitisF0392	mitisF0392	F-type ATPase, prokaryotes and chloroplasts	Pathway modules	Energy metabolism	ATP synthesis	"K02111+K02112+K02113+K02114+K02115+K02108+K02109+K02110"	1.0	True	1.0	True	1.0	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	1,1,1,1,1,1,1,1	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	280,281,279,283,285,282,286,284	None	1	1	1
M00082	mitisF0392	mitisF0392	Fatty acid biosynthesis, initiation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472)) (K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))"	0.5	False	0.9166666666666666	True	1.0	K00648	1	K00645,K00648,K01961,K01963,K02160	1037,1040,1032,1031,1034	K02160 is present in multiple modules: M00376/M00082/M00613,K01963 is present in multiple modules: M00376/M00082/M00613,K01961 is present in multiple modules: M00376/M00082/M00613,K00645 is present in multiple modules: M00082/M00873/M00874	0	1	1,1
M00083	mitisF0392	mitisF0392	Fatty acid biosynthesis, elongation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K00665,(K00667 K00668),K11533,((K00647,K09458) K00059 (K02372,K01716,K16363) (K00208,K02371,K10780,K00209))"	1.0	True	1.0	True	1.0	K02371	1	K00059,K02371,K02372,K09458	1036,1038,1033,1035	K02372 is present in multiple modules: M00083/M00572,K09458 is present in multiple modules: M00083/M00873/M00874/M00572,K00059 is present in multiple modules: M00083/M00874/M00572	1	1	1
M00873	mitisF0392	mitisF0392	Fatty acid biosynthesis in mitochondria, animals	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K18660 K03955+K00645 K09458 K11539+K13370 K22540 K07512"	0.16666666666666666	False	0.25	False	NA	No enzymes unique to module	NA	K00645,K09458	1037,1035	K09458 is present in multiple modules: M00083/M00873/M00874/M00572,K00645 is present in multiple modules: M00082/M00873/M00874	0	0	0,1,1,0,0,0
M00874	mitisF0392	mitisF0392	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K11262 K03955+K00645 K09458 K00059 K22541 K07512"	0.3333333333333333	False	0.4166666666666667	False	NA	No enzymes unique to module	NA	K00059,K00645,K09458	1036,1037,1035	K09458 is present in multiple modules: M00083/M00873/M00874/M00572,K00645 is present in multiple modules: M00082/M00873/M00874,K00059 is present in multiple modules: M00083/M00874/M00572	0	0	0,1,1,1,0,0
M00088	mitisF0392	mitisF0392	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	Pathway modules	Lipid metabolism	Lipid metabolism	"K00626 K01641 K01640 K00019 K01574"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K00626,K01641	1418,987	K01641 is present in multiple modules: M00088/M00095/M00849,K00626 is present in multiple modules: M00373/M00375/M00374/M00088/M00957/M00095/M00849	0	0	1,1,0,0,0
M00089	mitisF0392	mitisF0392	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K00655	1	K00655	777	None	0	0	0,1,0,0
M00093	mitisF0392	mitisF0392	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules	Lipid metabolism	Lipid metabolism	"K00981 (K00998,K17103) K01613"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00981	1	K00981	1605	None	0	0	1,0,0
M00048	mitisF0392	mitisF0392	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00764 (K01945,K11787,K11788,K13713) (K00601,K11175,K08289,K11787,K01492) (K01952,(K23269+K23264+K23265),(K23270+K23265)) (K01933,K11787,K11788 (K01587,K11808,K01589 K01588)) (K01923,K01587,K13713) K01756 (K00602,(K01492,K06863 K11176))"	1.0	True	1.0	True	1.0	K00602,K00764,K01588,K01589,K01923,K01933,K01945,K01952,K11175	1,1,1,1,1,1,1,1,1	K00602,K00764,K01588,K01589,K01756,K01923,K01933,K01945,K01952,K11175	1339,1342,1337,1336,1329,1344,1341,1338,1343,1340	K01756 is present in multiple modules: M00048/M00049	1	1	1,1,1,1,1,1,1,1
M00049	mitisF0392	mitisF0392	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K01939 K01756 (K00939,K18532,K18533,K00944) K00940"	0.75	True	0.75	True	1.0	K00939,K01939	1,1	K00939,K01756,K01939	1574,1329,1370	K01756 is present in multiple modules: M00048/M00049	1	0	1,1,1,0
M00050	mitisF0392	mitisF0392	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00088 K01951 K00942 (K00940,K18533)"	0.75	True	0.75	True	1.0	K00088,K00942,K01951	1,1,1	K00088,K00942,K01951	1398,996,275	None	1	0	1,1,1,0
M00053	mitisF0392	mitisF0392	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00525,K00526	331,330	K00525 is present in multiple modules: M00053/M00938,K00526 is present in multiple modules: M00053/M00938	0	0	1,0
M00958	mitisF0392	mitisF0392	Adenine ribonucleotide degradation, AMP => Urate	Pathway modules	Nucleotide metabolism	Purine metabolism	"((K01490 (K01081,K19970,K03787,K18550)),((K01081,K19970,K11751,K03787,K02566,K08693) (K01488,K19572,K05810))) (K03783,K03784,K09913,K05810) (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)"	0.3333333333333333	False	0.25	False	NA	No enzymes unique to module	NA	K03783,K03784	210,213	K03784 is present in multiple modules: M00958/M00959,K03783 is present in multiple modules: M00958/M00959	0	0	0,2,0
M00959	mitisF0392	mitisF0392	Guanine ribonucleotide degradation, GMP => Urate	Pathway modules	Nucleotide metabolism	Purine metabolism	"(K01081,K19970,K11751,K03787,K02566,K08693,K20881) (K03783,K03784,K09913,K05810) K01487 (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K03783,K03784	210,213	K03784 is present in multiple modules: M00958/M00959,K03783 is present in multiple modules: M00958/M00959	0	0	0,2,0,0
M00051	mitisF0392	mitisF0392	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.6666666666666666	False	0.9166666666666666	True	1.0	K00226,K00609,K00762,K01465,K01591,K01955,K01956,K17828	1,1,1,1,1,1,1,1	K00226,K00609,K00762,K01465,K01591,K01955,K01956,K17828	653,122,1815,460,1814,124,123,192	None	1	1	1,2,1
M00052	mitisF0392	mitisF0392	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K13800,K13809,K09903) (K00940,K18533) K01937"	0.3333333333333333	False	0.3333333333333333	False	1.0	K09903	1	K09903	175	None	0	0	1,0,0
M00938	mitisF0392	mitisF0392	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943"	0.8	True	0.8	True	1.0	K00560,K00943,K01520	1,1,1	K00525,K00526,K00560,K00943,K01520	331,330,1845,164,1367	K00525 is present in multiple modules: M00053/M00938,K00526 is present in multiple modules: M00053/M00938	1	0	1,0,1,1,1
M00020	mitisF0392	mitisF0392	Serine biosynthesis, glycerate-3P => serine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00058 K00831 (K01079,K02203,K22305,K25528)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01079	1	K01079	473	None	0	0	0,0,1
M00018	mitisF0392	mitisF0392	Threonine biosynthesis, aspartate => homoserine => threonine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"(K00928,K12524,K12525,K12526) K00133 (K00003,K12524,K12525) (K00872,K02204,K02203) K01733"	1.0	True	1.0	True	1.0	K00872,K01733	1,1	K00003,K00133,K00872,K00928,K01733	663,344,662,1043,1230	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K00003 is present in multiple modules: M00018/M00017,K00928 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527	1	1	1,1,1,1,1
M00621	mitisF0392	mitisF0392	Glycine cleavage system	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"(K00281,K00282+K00283) K00605 K00382"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00382	455	K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032	0	0	0,0,1
M00033	mitisF0392	mitisF0392	Ectoine biosynthesis, aspartate => ectoine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00928 K00133 K00836 K06718 K06720"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K00133,K00928	344,1043	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K00928 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527	0	0	1,1,0,0,0
M00021	mitisF0392	mitisF0392	Cysteine biosynthesis, serine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00640,K23304) (K01738,K13034,K17069)"	1.0	True	1.0	True	1.0	K00640,K01738	1,1	K00640,K01738	968,1413	None	1	1	1,1
M00609	mitisF0392	mitisF0392	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.5	False	0.5	False	1.0	K07173	1	K00789,K01243,K07173	50,301,1099	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953,K01243 is present in multiple modules: M00609/M00034	0	0	1,0,1,1,0,0
M00017	mitisF0392	mitisF0392	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.8571428571428571	True	0.8571428571428571	True	1.0	K00549,K00651,K14155	1,1,1	K00003,K00133,K00549,K00651,K00928,K14155	663,344,971,911,1043,7	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K00003 is present in multiple modules: M00018/M00017,K00928 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527	1	0	1,1,1,1,0,1,1
M00034	mitisF0392	mitisF0392	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.25	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00789,K00797,K01243	50,432,301	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953,K00797 is present in multiple modules: M00034/M00133,K01243 is present in multiple modules: M00609/M00034	0	0	1,0,1,0,0,0,0,0
M00035	mitisF0392	mitisF0392	Methionine degradation	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K00552,K00558,K17398,K17399) K01251 (K01697,K10150)"	0.5	False	0.5	False	1.0	K00558	1	K00558,K00789	361,50	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953	0	0	1,1,0,0
M00368	mitisF0392	mitisF0392	Ethylene biosynthesis, methionine => ethylene	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K01762,K20772) K05933"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00789	50	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953	0	0	1,0,0
M00019	mitisF0392	mitisF0392	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01652+(K01653,K11258) K00053 K01687 K00826"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00053,K00826,K01652,K01653,K01687	1110,599,1112,1111,1272	K01653 is present in multiple modules: M00019/M00570,K01652 is present in multiple modules: M00019/M00570,K00826 is present in multiple modules: M00019/M00570/M00036/M00119,K01687 is present in multiple modules: M00019/M00570,K00053 is present in multiple modules: M00019/M00570	1	1	1,1,1,1
M00535	mitisF0392	mitisF0392	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K09011 K01703+K01704 K00052"	0.6666666666666666	False	0.6666666666666666	False	NA	No enzymes unique to module	NA	K00052,K01703,K01704	553,551,550	K01704 is present in multiple modules: M00535/M00432,K01703 is present in multiple modules: M00535/M00432,K00052 is present in multiple modules: M00535/M00432	0	0	0,1,1
M00570	mitisF0392	mitisF0392	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	1.0	True	1.0	True	1.0	K01754	1	K00053,K00826,K01652,K01653,K01687,K01754	1110,599,1112,1111,1272,1109	K01653 is present in multiple modules: M00019/M00570,K01652 is present in multiple modules: M00019/M00570,K00826 is present in multiple modules: M00019/M00570/M00036/M00119,K01687 is present in multiple modules: M00019/M00570,K00053 is present in multiple modules: M00019/M00570	1	1	1,1,1,1,1
M00432	mitisF0392	mitisF0392	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01649 (K01702,K01703+K01704) K00052"	1.0	True	1.0	True	1.0	K01649	1	K00052,K01649,K01703,K01704	553,554,551,550	K01704 is present in multiple modules: M00535/M00432,K01703 is present in multiple modules: M00535/M00432,K00052 is present in multiple modules: M00535/M00432	1	1	1,1,1
M00036	mitisF0392	mitisF0392	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K00826 ((K00166+K00167,K11381)+K09699+K00382) (K00253,K00249) (K01968+K01969) (K05607,K13766) K01640"	0.16666666666666666	False	0.2222222222222222	False	NA	No enzymes unique to module	NA	K00382,K00826	455,599	K00826 is present in multiple modules: M00019/M00570/M00036/M00119,K00382 is present in multiple modules: M00307/M00009/M00011/M00532/M00621/M00036/M00032	0	0	1,0,0,0,0,0
M00016	mitisF0392	mitisF0392	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.6666666666666666	False	0.6666666666666666	False	1.0	K01439	1	K00133,K00215,K00928,K01439,K01586,K01714	344,754,1043,1453,1647,345	K00928 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K01586 is present in multiple modules: M00016/M00525/M00526/M00527,K01714 is present in multiple modules: M00016/M00525/M00526/M00527,K00215 is present in multiple modules: M00016/M00525/M00526/M00527	0	0	1,1,1,1,0,0,1,0,1
M00525	mitisF0392	mitisF0392	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586"	0.7777777777777778	True	0.7777777777777778	True	1.0	K00841,K05823	1,1	K00133,K00215,K00841,K00928,K01586,K01714,K05823	344,754,1358,1043,1647,345,1243	K00928 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527,K01586 is present in multiple modules: M00016/M00525/M00526/M00527,K01714 is present in multiple modules: M00016/M00525/M00526/M00527,K00215 is present in multiple modules: M00016/M00525/M00526/M00527	1	0	1,1,1,1,0,1,1,0,1
