Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	True_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/269/605/GCF_000269605.1_genomic.fna.gz	0.0326	0.0181	98.09	305	97.45-98.60	221	0.18-0.27	1	1.107	726/6516	93.17	11	NZ_AKCI01000001.1 Scardovia wiggsiae F0424 cont1.1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/144/405/GCF_000144405.1_genomic.fna.gz	0.0316	0.0357	97.38	295	96.84-97.84	214	0.18-0.26	1	1.180	1164/13473	92.40	148	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/234/095/GCF_000234095.1_genomic.fna.gz	0.0313	0.0269	97.16	292	96.57-97.73	212	0.18-0.26	1	1.165	817/10243	92.17	558	NZ_JH376797.1 Selenomonas infelix ATCC 43532 supercont1.1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/382/385/GCF_000382385.1_genomic.fna.gz	0.0309	0.0366	95.94	289	95.30-96.46	210	0.17-0.26	1	1.150	766/14316	90.99	230	NZ_KB908319.1 Prevotella maculosa DSM 19339 = JCM 15638 strain DSM 19339 H164DRAFT_scaffold00001.1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/177/375/GCF_000177375.1_genomic.fna.gz	0.0303	0.0154	97.41	284	96.62-98.16	206	0.16-0.27	1	1.235	514/6112	92.32	81	NZ_ADFR01000016.1 Bulleidia extructa W1219 contig00007, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/003/862/485/GCF_003862485.1_genomic.fna.gz	0.0296	0.0296	95.12	277	94.31-95.98	201	0.15-0.27	1	1.318	465/11738	90.11	441	NZ_RRCM01000001.1 Lachnoanaerobaculum orale strain DSM 24553 DSM24553_1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/160/035/GCF_000160035.2_genomic.fna.gz	0.0289	0.0359	96.70	270	96.14-97.20	196	0.16-0.23	1	1.113	963/15003	91.52	158	NZ_KI535366.1 Catonella morbi ATCC 51271 Scfld0, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/953/955/GCF_001953955.1_genomic.fna.gz	0.0276	0.0264	95.51	258	94.85-96.43	187	0.13-0.24	1	1.184	452/10770	90.28	332	NZ_CP019300.1 Prevotella intermedia ATCC 25611 = DSM 20706 strain ATCC 25611 chromosome I, complete sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/160/135/GCF_000160135.1_genomic.fna.gz	0.0276	0.0264	96.49	258	95.79-97.15	187	0.15-0.23	1	1.103	649/11267	91.20	24	NZ_GG729944.1 Oribacterium sp. oral taxon 078 str. F0262 Scfld11, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/636/915/GCF_900636915.1_genomic.fna.gz	0.0274	0.0229	96.36	257	95.62-97.04	186	0.15-0.24	1	1.146	529/9631	91.06	151	NZ_LR134327.1 Aggregatibacter aphrophilus ATCC 33389 strain NCTC 5906 chromosome 1, complete sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/958/349/165/GCA_958349165.1_genomic.fna.gz	0.0269	0.0201	96.30	252	95.39-97.08	183	0.14-0.24	1	1.203	477/8956	90.97	844	CATWCG010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate ERR10960912_bin.4_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534468.206, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/014/054/985/GCF_014054985.1_genomic.fna.gz	0.0268	0.0232	97.51	251	96.79-98.01	182	0.15-0.23	1	1.141	794/10220	92.09	97	NZ_CP059569.1 Kingella oralis strain DSM 18271 chromosome, complete genome
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/701/685/GCF_000701685.1_genomic.fna.gz	0.0264	0.0169	96.39	247	95.56-97.35	179	0.12-0.24	1	1.155	413/7724	90.99	159	NZ_JNJO01000001.1 Gemella sanguinis ATCC 700632 T369DRAFT_scaffold00001.1_C, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/905/372/515/GCA_905372515.1_genomic.fna.gz	0.0260	0.0071	96.66	243	95.46-97.97	176	0.10-0.25	1	1.102	187/3249	91.20	2	CAJPPJ010000001.1 MAG: uncultured Clostridiales bacterium isolate SRR9217414-mag-bin.7 genome assembly, contig: SRR9217414-mag-bin.7_201, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/094/975/GCF_002094975.1_genomic.fna.gz	0.0259	0.0215	95.47	243	94.48-96.17	176	0.13-0.24	1	1.159	384/9734	90.10	923	NZ_CP015283.1 Streptococcus salivarius strain ATCC 25975 chromosome, complete genome
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/002/761/215/GCA_002761215.1_genomic.fna.gz	0.0240	0.0102	96.92	225	95.80-97.95	163	0.11-0.23	1	1.082	293/5038	91.23	5	CP017714.1 Candidatus Gracilibacteria bacterium HOT-871, complete genome
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/278/725/GCF_000278725.1_genomic.fna.gz	0.0213	0.0186	96.06	199	94.92-96.71	144	0.10-0.20	1	1.178	415/10464	90.11	706	NZ_ALCA01000001.1 Actinomyces sp. ICM47 ctg120010148499, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/143/845/GCF_000143845.1_genomic.fna.gz	0.0201	0.0147	98.40	188	97.50-99.05	136	0.11-0.17	1	1.153	707/8888	92.16	40	NC_014363.1 Olsenella uli DSM 7084, complete sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/937/949/835/GCF_937949835.1_genomic.fna.gz	0.0195	0.0148	97.27	183	96.02-98.00	132	0.10-0.19	1	1.078	487/9073	91.00	6	NZ_CALEDC010000001.1 MAG: uncultured Campylobacter sp. isolate ERR589362_bin.45_CONCOCT_v1.1_MAG ERZ772762.28056, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/937/925/515/GCA_937925515.1_genomic.fna.gz	0.0191	0.0163	97.40	179	96.50-98.13	130	0.10-0.17	1	1.097	566/10300	91.07	37	CALALP010000001.1 MAG TPA_asm: uncultured Lachnoanaerobaculum sp. isolate ERR589649_bin.67_CONCOCT_v1.1_MAG genome assembly, contig: ERZ773026.27, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/915/063/485/GCA_915063485.1_genomic.fna.gz	0.0179	0.0123	97.03	168	95.70-98.30	122	0.08-0.18	1	1.188	378/8163	90.56	52	CAJZDJ010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate SRR2037089_bin.11_metaWRAP_v1.1_MAG genome assembly, contig: NODE_37_length_57531_cov_11.054962, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/905/373/705/GCA_905373705.1_genomic.fna.gz	0.0158	0.0082	96.13	148	94.37-98.24	107	0.05-0.18	1	1.261	188/6158	89.36	17	CAJPUA010000001.1 MAG: uncultured Schwartzia sp. isolate SRR9217487-mag-bin.1 genome assembly, contig: SRR9217487-mag-bin.1_63, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/905/372/035/GCA_905372035.1_genomic.fna.gz	0.0155	0.0087	96.77	145	95.26-98.29	105	0.06-0.16	1	1.165	249/6755	89.90	27	CAJPNN010000001.1 MAG: Firmicutes bacterium isolate SRR9217393-mag-bin.11 genome assembly, contig: SRR9217393-mag-bin.11_53, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/238/055/GCF_000238055.2_genomic.fna.gz	0.0145	0.0128	96.65	136	95.44-98.34	98	0.06-0.15	1	1.154	351/10543	89.61	69	NZ_KE148312.1 Oribacterium parvum ACB1 acqcx-supercont2.1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/308/055/GCF_000308055.1_genomic.fna.gz	0.0124	0.0082	98.47	116	96.96-99.53	84	0.06-0.12	1	1.122	411/8005	90.87	79	NZ_CAGY01000010.1 Actinomyces sp. ph3, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/938/022/235/GCA_938022235.1_genomic.fna.gz	0.0117	0.0103	96.91	110	95.45-98.64	79	0.04-0.13	1	1.038	314/10623	89.26	11	CALIEL010000001.1 MAG TPA_asm: Oribacterium parvum isolate SRR8114052_bin.33_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1740162.11585, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/024/181/585/GCF_024181585.1_genomic.fna.gz	0.0112	0.0112	98.08	105	96.87-99.39	76	0.05-0.11	1	1.083	495/12032	90.22	4	NZ_CP054258.1 Treponema socranskii subsp. buccale strain ATCC 35534 chromosome, complete genome
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/023/845/GCF_000023845.1_genomic.fna.gz	0.0109	0.0063	97.02	102	95.09-99.07	74	0.04-0.14	1	1.036	196/6856	89.17	8	NC_013170.1 Cryptobacterium curtum DSM 15641, complete sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/004/803/815/GCF_004803815.1_genomic.fna.gz	0.0093	0.0069	96.18	87	94.11-97.74	63	0.04-0.12	1	1.042	165/8860	87.94	13	NZ_CP012544.1 Campylobacter showae strain ATCC 51146 chromosome, complete genome
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/758/755/GCF_000758755.1_genomic.fna.gz	0.0079	0.0059	96.46	74	93.49-97.39	54	0.04-0.14	1	1.147	156/8923	87.76	121	NZ_JRMV01000001.1 Actinomyces sp. S6-Spd3 contig001, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/242/235/GCF_000242235.1_genomic.fna.gz	0.0071	0.0059	95.79	67	93.26-96.39	48	0.04-0.11	1	1.024	127/9980	86.87	20	NZ_JH590861.1 Stomatobaculum longum strain ACC2 supercont1.1, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCA/015/259/035/GCA_015259035.1_genomic.fna.gz	0.0064	0.0024	98.99	60	95.83-99.37	43	0.04-0.11	1	1.035	142/4463	89.47	87	JABZHC010000010.1 MAG: Atopobium sp. isolate JCVI_17_bin.2 NODE_10_length_25690_cov_6.187600, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/128/465/GCF_900128465.1_genomic.fna.gz	0.0057	0.0047	97.70	54	94.70-98.11	39	0.04-0.10	1	1.316	171/8950	88.01	529	NZ_LT635862.1 Actinomyces bouchesdurhonensis strain Marseille-P2825T, whole genome shotgun sequence
AIMSfeas_1000358+73325_METAG	gtdb_genomes_reps_r220/database/GCF/938/040/765/GCF_938040765.1_genomic.fna.gz	0.0050	0.0042	98.00	47	95.14-98.36	34	0.03-0.08	1	1.177	186/10139	87.90	20	NZ_CALIAA010000001.1 MAG: uncultured Fretibacterium sp. isolate ERR589481_bin.34_CONCOCT_v1.1_MAG ERZ772968.4157, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/239/695/GCF_000239695.1_genomic.fna.gz	4.2208	4.4026	98.01	59.779	NA-NA	HIGH	NA-NA	44	40.086	5009/9343	98.01	160	NZ_JH470338.1 Actinomyces graevenitzii C83 supercont1.1, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/915/063/485/GCA_915063485.1_genomic.fna.gz	4.0290	3.6542	95.26	57.061	NA-NA	HIGH	NA-NA	42	38.250	1814/8163	95.26	2168	CAJZDJ010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate SRR2037089_bin.11_metaWRAP_v1.1_MAG genome assembly, contig: NODE_37_length_57531_cov_11.054962, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/278/725/GCF_000278725.1_genomic.fna.gz	3.8371	4.4349	98.71	54.344	NA-NA	HIGH	NA-NA	40	44.942	6994/10464	98.71	592	NZ_ALCA01000001.1 Actinomyces sp. ICM47 ctg120010148499, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/175/615/GCF_000175615.1_genomic.fna.gz	3.4534	3.6829	98.66	48.910	NA-NA	HIGH	NA-NA	36	37.348	6432/9767	98.66	43	NZ_ACVO01000025.1 Rothia mucilaginosa ATCC 25296 contig00004, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/927/911/615/GCA_927911615.1_genomic.fna.gz	3.3575	3.2125	99.49	47.551	NA-NA	HIGH	NA-NA	35	46.983	7391/8661	99.49	13	CAKMQM010000001.1 MAG TPA_asm: uncultured Xylanimonas sp. isolate ERR3827323_bin.2_metaWRAP_v1.1_MAG genome assembly, contig: ERZ4768132.95, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/015/546/995/GCF_015546995.1_genomic.fna.gz	2.5900	2.1046	98.01	36.682	NA-NA	HIGH	NA-NA	27	20.186	3963/7392	98.01	1788	NZ_JADMUH010000010.1 Streptococcus infantis strain D6t1_180914_B1 NODE_10_length_64276_cov_32.8629, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/365/GCA_916438365.1_genomic.fna.gz	2.4941	2.5100	98.16	35.324	NA-NA	HIGH	NA-NA	26	23.175	4716/8395	98.16	1296	CAKAEY010000001.1 MAG TPA_asm: uncultured Sanguibacter sp. isolate DRR214962_bin.2_metaWRAP_v1.1_MAG genome assembly, contig: BNJV01000374, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/013/393/365/GCF_013393365.1_genomic.fna.gz	2.4941	2.4743	99.08	35.324	NA-NA	HIGH	NA-NA	26	24.542	6814/9087	99.08	82	NZ_AP022321.1 Veillonella nakazawae strain T1-7 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/564/995/GCF_000564995.1_genomic.fna.gz	2.2063	1.6246	98.26	31.248	NA-NA	HIGH	NA-NA	23	22.491	3811/6564	98.26	22	NZ_JDFH01000001.1 Atopobium sp. ICM42b ctg7180000004937, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/094/975/GCF_002094975.1_genomic.fna.gz	2.1104	2.3217	99.24	29.889	NA-NA	HIGH	NA-NA	22	21.314	7694/9734	99.24	118	NZ_CP015283.1 Streptococcus salivarius strain ATCC 25975 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/958/349/165/GCA_958349165.1_genomic.fna.gz	10.3602	10.2298	97.25	146.730	NA-NA	HIGH	NA-NA	108	104.038	3777/8956	97.25	1891	CATWCG010000001.1 MAG TPA_asm: uncultured Actinomyces sp. isolate ERR10960912_bin.4_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534468.206, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/279/535/GCF_000279535.1_genomic.fna.gz	1.9186	1.5956	97.04	27.172	NA-NA	HIGH	NA-NA	20	15.493	2927/7425	97.04	2823	NZ_ALCH01000001.1 Streptococcus infantis SPAR10 GA06201.contig.0, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/808/955/GCF_001808955.1_genomic.fna.gz	1.7267	1.8882	96.65	24.455	NA-NA	HIGH	NA-NA	18	16.444	3484/10004	96.65	2987	NZ_KV795235.1 Rothia sp. HMSC078H08 Scaffold0, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/050/095/GCA_916050095.1_genomic.fna.gz	1.6308	0.6628	95.65	23.096	NA-NA	HIGH	NA-NA	17	17.744	950/3772	95.65	1188	CAJZJP010000001.1 MAG TPA_asm: uncultured Atopobium sp. isolate ERR2764805_bin.6_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674072.94, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/013/394/695/GCF_013394695.1_genomic.fna.gz	1.6308	1.3617	99.80	23.096	NA-NA	HIGH	NA-NA	17	11.498	6851/7296	99.80	0	NZ_CP058258.1 Streptococcus sp. oral taxon 061 strain F0704 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/074/155/GCF_001074155.1_genomic.fna.gz	1.5348	1.2863	95.41	21.738	NA-NA	HIGH	NA-NA	16	13.508	1751/7515	95.41	3900	NZ_JUUZ01000016.1 Streptococcus pseudopneumoniae strain 74_SPSE 102_2370_37597, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/902/373/545/GCF_902373545.1_genomic.fna.gz	1.5348	1.7059	98.26	21.738	NA-NA	HIGH	NA-NA	16	14.413	5868/10116	98.26	1371	NZ_CABKMZ010000001.1 Uncultured Actinomyces sp. isolate MGYG-HGUT-01285, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/376/005/GCA_018376005.1_genomic.fna.gz	1.4389	0.9339	95.10	20.379	NA-NA	HIGH	NA-NA	15	15.916	1208/5733	95.10	1991	JAHACE010000008.1 MAG: Atopobium sp. isolate L3_069_073G1_dasL3_069_073G1_maxbin2.maxbin.025sta_sub L3_069_073G1_scaffold_1003, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/019/929/665/GCF_019929665.1_genomic.fna.gz	1.2117	1.0484	95.67	17.161	NA-NA	HIGH	NA-NA	14	12.631	2035/8023	95.67	3991	NZ_JAHZPZ010000001.1 Streptococcus infantis strain STn400 Sinfantis_STn400_NinaOddballs_Sia_NO_1, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/049/935/GCA_916049935.1_genomic.fna.gz	1.1922	0.6265	99.32	16.885	NA-NA	HIGH	NA-NA	11	12.428	3795/4685	99.32	6	CAJZJI010000001.1 MAG TPA_asm: uncultured Streptococcus sp. isolate ERR2764930_bin.5_metaWRAP_v1.1_MAG genome assembly, contig: ERZ1674141.147, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/785/515/GCF_000785515.1_genomic.fna.gz	1.1862	1.2279	96.74	16.800	NA-NA	HIGH	NA-NA	12	12.366	3342/9341	96.74	3501	NZ_CP009913.1 Streptococcus salivarius strain NCTC 8618 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/003/044/935/GCF_003044935.1_genomic.fna.gz	1.1668	1.1913	96.36	16.525	NA-NA	HIGH	NA-NA	11	12.163	2975/9396	96.36	2795	NZ_POXP01000001.1 Neisseria subflava strain C2012011976 C2012011976_S31_ctg_494, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/021/497/965/GCF_021497965.1_genomic.fna.gz	1.1624	0.9387	97.49	16.463	NA-NA	HIGH	NA-NA	12	12.118	3384/7451	97.49	2215	NZ_CP046525.1 Streptococcus infantis strain SO chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/144/405/GCF_000144405.1_genomic.fna.gz	1.1182	1.6754	98.57	15.837	NA-NA	HIGH	NA-NA	11	11.657	8627/13473	98.57	0	NC_014370.1 Prevotella melaninogenica ATCC 25845 chromosome I, complete sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/006/546/825/GCF_006546825.1_genomic.fna.gz	1.1151	1.6711	95.04	15.793	NA-NA	HIGH	NA-NA	12	11.624	2849/13788	95.04	4890	NZ_VICC01000001.1 Actinomyces oris strain CCUG 34288 CCUG34288T_0000001, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/998/925/GCF_002998925.1_genomic.fna.gz	1.0924	0.9380	98.29	15.472	NA-NA	HIGH	NA-NA	12	11.388	4537/7753	98.29	34	NZ_CP027228.1 Mogibacterium diversum strain CCUG 47132 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/618/085/GCF_001618085.1_genomic.fna.gz	1.0774	1.1803	98.63	15.259	NA-NA	HIGH	NA-NA	11	11.231	6431/9857	98.63	4	NZ_LAEK01000014.1 Neisseria flavescens strain CNF seq0014, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/001/914/055/GCA_001914055.1_genomic.fna.gz	1.0766	0.9588	98.52	15.248	NA-NA	HIGH	NA-NA	10	11.223	5106/8106	98.52	18	MKXX01000001.1 MAG: Haemophilus parainfluenzae isolate 0123Y_40_43 0123Y_scaffold_10, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/002/959/915/GCF_002959915.1_genomic.fna.gz	1.0461	1.0078	98.79	14.815	NA-NA	HIGH	NA-NA	11	10.905	5925/8644	98.79	426	NZ_PPDE01000010.1 Veillonella atypica KON strain ATCC 17744 Contig_10_len_79726, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/128/465/GCF_900128465.1_genomic.fna.gz	1.0343	1.1250	98.99	14.649	NA-NA	HIGH	NA-NA	13	10.782	6541/8950	98.99	225	NZ_LT635862.1 Actinomyces bouchesdurhonensis strain Marseille-P2825T, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/014/931/375/GCF_014931375.1_genomic.fna.gz	0.8815	0.8493	96.65	12.484	NA-NA	HIGH	NA-NA	8	9.189	3006/8649	96.65	2348	NZ_CP063117.1 Haemophilus parainfluenzae strain M1C142_1 chromosome, complete genome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/900/095/845/GCF_900095845.1_genomic.fna.gz	0.8815	0.8025	95.98	12.484	NA-NA	HIGH	NA-NA	9	9.189	2235/7975	95.98	2978	NZ_FMIX01000004.1 Streptococcus timonensis strain Marseille-P2915, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/001/813/295/GCF_001813295.1_genomic.fna.gz	0.8480	0.8964	99.40	12.010	NA-NA	HIGH	NA-NA	8	8.840	8070/9718	99.40	116	NZ_KV811999.1 Streptococcus sp. HMSC072G04 Scaffold0, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/014/647/755/GCF_014647755.1_genomic.fna.gz	0.8402	0.8609	98.26	11.900	NA-NA	HIGH	NA-NA	8	8.759	5433/9350	98.26	4	NZ_BMPU01000001.1 Porphyromonas pasteri strain JCM 30531 sequence1, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/900/556/785/GCA_900556785.1_genomic.fna.gz	0.7869	0.6029	95.92	11.145	NA-NA	HIGH	NA-NA	9	8.203	1961/7141	95.92	2437	USQK01000001.1 uncultured Veillonella sp. isolate UMGS1979 genome assembly, contig: NODE_48_length_73937_cov_9.92165, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/382/395/GCA_018382395.1_genomic.fna.gz	0.7776	0.7101	95.40	11.013	NA-NA	HIGH	NA-NA	7	8.106	1937/8346	95.40	3218	JAGZQB010000001.1 MAG: Haemophilus parainfluenzae isolate L2_023_068G1_dasL2_023_068G1_metabat.metabat.4 L2_023_068G1_scaffold_1, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/018/141/845/GCA_018141845.1_genomic.fna.gz	0.7735	0.8201	98.83	10.955	NA-NA	HIGH	NA-NA	8	8.063	6345/9150	98.83	17	CP073340.1 Lachnospiraceae bacterium oral taxon 096 strain F0428 chromosome
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCA/916/438/765/GCA_916438765.1_genomic.fna.gz	0.7654	0.6298	95.60	10.841	NA-NA	HIGH	NA-NA	7	7.979	1787/7219	95.60	3219	CAKAHB010000001.1 MAG TPA_asm: uncultured Granulicatella sp. isolate DRR214961_bin.31_metaWRAP_v1.1_MAG genome assembly, contig: BNJU01000113, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/000/238/055/GCF_000238055.2_genomic.fna.gz	0.7629	0.8914	98.72	10.805	NA-NA	HIGH	NA-NA	8	7.953	7073/10543	98.72	48	NZ_KE148312.1 Oribacterium parvum ACB1 acqcx-supercont2.1, whole genome shotgun sequence
AIMSfeas_1000361+73325_METAG	gtdb_genomes_reps_r220/database/GCF/030/825/805/GCF_030825805.1_genomic.fna.gz	0.7505	0.6121	98.15	10.630	NA-NA	HIGH	NA-NA	7	7.824	4080/7287	98.15	1147	NZ_JAPJPF010000040.1 MAG: Streptococcus sp. isolate RAGGC_127 NODE_1015_length_18231_cov_26.670169, whole genome shotgun sequence
